"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2022-01-08T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",53.69,"provisorisch"
"2022-01-08T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",7.15,"provisorisch"
"2022-01-08T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",5.39,"provisorisch"
"2022-01-08T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",65.63,"provisorisch"
"2022-01-08T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-08T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",6767.59,"provisorisch"
"2022-01-08T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",27.11,"provisorisch"
"2022-01-08T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",14.15,"provisorisch"
"2022-01-08T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",30.16,"provisorisch"
"2022-01-08T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",43.64,"provisorisch"
"2022-01-08T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",8.27,"provisorisch"
"2022-01-08T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",6.19,"provisorisch"
"2022-01-08T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",57.24,"provisorisch"
"2022-01-08T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-08T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.84,"provisorisch"
"2022-01-08T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.15,"provisorisch"
"2022-01-08T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.4,"provisorisch"
"2022-01-08T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",61.13,"provisorisch"
"2022-01-08T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",72.15,"provisorisch"
"2022-01-08T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.14,"provisorisch"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.13,"provisorisch"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",6.66,"provisorisch"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",1.76,"provisorisch"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",10.02,"provisorisch"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",64.44,"provisorisch"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",5.76,"provisorisch"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",4.49,"provisorisch"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",77.9,"provisorisch"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-09T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",6382.76,"provisorisch"
"2022-01-09T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",9.78,"provisorisch"
"2022-01-09T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",3.46,"provisorisch"
"2022-01-09T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",13.4,"provisorisch"
"2022-01-09T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",64.24,"provisorisch"
"2022-01-09T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",5.64,"provisorisch"
"2022-01-09T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",4.35,"provisorisch"
"2022-01-09T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",80.19,"provisorisch"
"2022-01-09T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-09T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",4221.79,"provisorisch"
"2022-01-09T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",20.35,"provisorisch"
"2022-01-09T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",10.5,"provisorisch"
"2022-01-09T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",22.81,"provisorisch"
"2022-01-09T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",54.2,"provisorisch"
"2022-01-09T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",6.91,"provisorisch"
"2022-01-09T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",5.07,"provisorisch"
"2022-01-09T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",74.84,"provisorisch"
"2022-01-09T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-09T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",4.08,"provisorisch"
"2022-01-09T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",0.92,"provisorisch"
"2022-01-09T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",6.39,"provisorisch"
"2022-01-09T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",68.89,"provisorisch"
"2022-01-09T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",80.69,"provisorisch"
"2022-01-09T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.58,"provisorisch"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.25,"provisorisch"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",31.34,"provisorisch"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",14.56,"provisorisch"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",37.62,"provisorisch"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",25.12,"provisorisch"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",11.11,"provisorisch"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",8.78,"provisorisch"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",35.76,"provisorisch"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-10T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",16686.76,"provisorisch"
"2022-01-10T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",46.64,"provisorisch"
"2022-01-10T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",29.08,"provisorisch"
"2022-01-10T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",44.62,"provisorisch"
"2022-01-10T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",25.38,"provisorisch"
"2022-01-10T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",12.24,"provisorisch"
"2022-01-10T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",9.17,"provisorisch"
"2022-01-10T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",38.91,"provisorisch"
"2022-01-10T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-10T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",15195.46,"provisorisch"
"2022-01-10T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",41.93,"provisorisch"
"2022-01-10T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",23.45,"provisorisch"
"2022-01-10T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",44.22,"provisorisch"
"2022-01-10T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",20.29,"provisorisch"
"2022-01-10T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",12.36,"provisorisch"
"2022-01-10T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",10.41,"provisorisch"
"2022-01-10T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",33.44,"provisorisch"
"2022-01-10T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-10T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",10.14,"provisorisch"
"2022-01-10T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.76,"provisorisch"
"2022-01-10T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",16.7,"provisorisch"
"2022-01-10T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",45.93,"provisorisch"
"2022-01-10T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",68.99,"provisorisch"
"2022-01-10T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.91,"provisorisch"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"provisorisch"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",19.4,"provisorisch"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",8.97,"provisorisch"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",23.34,"provisorisch"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",35.99,"provisorisch"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",13.32,"provisorisch"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",10.75,"provisorisch"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",47.17,"provisorisch"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-11T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",12974.38,"provisorisch"
"2022-01-11T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",30.69,"provisorisch"
"2022-01-11T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",18.89,"provisorisch"
"2022-01-11T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",29.72,"provisorisch"
"2022-01-11T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",35.89,"provisorisch"
"2022-01-11T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",15.89,"provisorisch"
"2022-01-11T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.45,"provisorisch"
"2022-01-11T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",46.41,"provisorisch"
"2022-01-11T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-11T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",11011.99,"provisorisch"
"2022-01-11T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",39.07,"provisorisch"
"2022-01-11T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",27.03,"provisorisch"
"2022-01-11T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",33.28,"provisorisch"
"2022-01-11T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",31.37,"provisorisch"
"2022-01-11T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",15.4,"provisorisch"
"2022-01-11T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",13.12,"provisorisch"
"2022-01-11T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",49.5,"provisorisch"
"2022-01-11T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-11T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",7.5,"provisorisch"
"2022-01-11T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.23,"provisorisch"
"2022-01-11T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",12.46,"provisorisch"
"2022-01-11T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",46.88,"provisorisch"
"2022-01-11T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",61.17,"provisorisch"
"2022-01-11T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.92,"provisorisch"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.28,"provisorisch"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",24.29,"provisorisch"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",12.6,"provisorisch"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",27.13,"provisorisch"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",34.5,"provisorisch"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",17.27,"provisorisch"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",13.97,"provisorisch"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",48.07,"provisorisch"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-12T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",13881.98,"provisorisch"
"2022-01-12T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",31.67,"provisorisch"
"2022-01-12T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",19.17,"provisorisch"
"2022-01-12T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",31.18,"provisorisch"
"2022-01-12T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",34.33,"provisorisch"
"2022-01-12T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",20.1,"provisorisch"
"2022-01-12T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",14.58,"provisorisch"
"2022-01-12T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",50.75,"provisorisch"
"2022-01-12T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-12T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9986.96,"provisorisch"
"2022-01-12T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",31.33,"provisorisch"
"2022-01-12T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",18.07,"provisorisch"
"2022-01-12T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",32.2,"provisorisch"
"2022-01-12T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",32,"provisorisch"
"2022-01-12T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",19.69,"provisorisch"
"2022-01-12T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",16.96,"provisorisch"
"2022-01-12T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",47.65,"provisorisch"
"2022-01-12T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-12T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"provisorisch"
"2022-01-12T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"provisorisch"
"2022-01-12T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"provisorisch"
"2022-01-12T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",NA,"provisorisch"
"2022-01-12T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",NA,"provisorisch"
"2022-01-12T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",NA,"provisorisch"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.94,"provisorisch"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.33,"provisorisch"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",30.88,"provisorisch"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",15.83,"provisorisch"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",34.79,"provisorisch"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",16.77,"provisorisch"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",25.43,"provisorisch"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",20.82,"provisorisch"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",33.07,"provisorisch"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-13T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",14701.84,"provisorisch"
"2022-01-13T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",45.76,"provisorisch"
"2022-01-13T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",30.72,"provisorisch"
"2022-01-13T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",40.4,"provisorisch"
"2022-01-13T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",16.89,"provisorisch"
"2022-01-13T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",28.62,"provisorisch"
"2022-01-13T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",22.01,"provisorisch"
"2022-01-13T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",29.8,"provisorisch"
"2022-01-13T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-13T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",12938.72,"provisorisch"
"2022-01-13T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",45.75,"provisorisch"
"2022-01-13T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",30.37,"provisorisch"
"2022-01-13T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",40.92,"provisorisch"
"2022-01-13T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",9.98,"provisorisch"
"2022-01-13T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",28.95,"provisorisch"
"2022-01-13T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",26.5,"provisorisch"
"2022-01-13T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",24.02,"provisorisch"
"2022-01-13T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-13T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",NA,"provisorisch"
"2022-01-13T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",NA,"provisorisch"
"2022-01-13T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",NA,"provisorisch"
"2022-01-13T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",NA,"provisorisch"
"2022-01-13T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",NA,"provisorisch"
"2022-01-13T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",NA,"provisorisch"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.21,"provisorisch"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.49,"provisorisch"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",68.62,"provisorisch"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",50.36,"provisorisch"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",54.01,"provisorisch"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",3.69,"provisorisch"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",35.22,"provisorisch"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",28.14,"provisorisch"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",13.27,"provisorisch"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-14T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",21669.98,"provisorisch"
"2022-01-14T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",84.05,"provisorisch"
"2022-01-14T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",68.29,"provisorisch"
"2022-01-14T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",56.03,"provisorisch"
"2022-01-14T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",5.26,"provisorisch"
"2022-01-14T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",36.88,"provisorisch"
"2022-01-14T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",28.76,"provisorisch"
"2022-01-14T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",19.61,"provisorisch"
"2022-01-14T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-14T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",20694.13,"provisorisch"
"2022-01-14T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",81.1,"provisorisch"
"2022-01-14T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",64.16,"provisorisch"
"2022-01-14T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",56.71,"provisorisch"
"2022-01-14T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",1.74,"provisorisch"
"2022-01-14T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",37.99,"provisorisch"
"2022-01-14T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",35.28,"provisorisch"
"2022-01-14T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",5.62,"provisorisch"
"2022-01-14T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-14T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",30.32,"provisorisch"
"2022-01-14T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",12.12,"provisorisch"
"2022-01-14T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",39.4,"provisorisch"
"2022-01-14T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",14.62,"provisorisch"
"2022-01-14T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",22.76,"provisorisch"
"2022-01-14T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.92,"provisorisch"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.52,"provisorisch"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",58.2,"provisorisch"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",40.78,"provisorisch"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",48.77,"provisorisch"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",3,"provisorisch"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",39.12,"provisorisch"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",33.22,"provisorisch"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",10.18,"provisorisch"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-15T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",15775,"provisorisch"
"2022-01-15T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",72.05,"provisorisch"
"2022-01-15T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",55.58,"provisorisch"
"2022-01-15T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",52.58,"provisorisch"
"2022-01-15T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",3.98,"provisorisch"
"2022-01-15T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",41.18,"provisorisch"
"2022-01-15T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",35.02,"provisorisch"
"2022-01-15T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",11.8,"provisorisch"
"2022-01-15T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-15T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14567.14,"provisorisch"
"2022-01-15T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",68.1,"provisorisch"
"2022-01-15T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",51.58,"provisorisch"
"2022-01-15T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",51.14,"provisorisch"
"2022-01-15T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",1.94,"provisorisch"
"2022-01-15T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",42.31,"provisorisch"
"2022-01-15T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",41.81,"provisorisch"
"2022-01-15T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",4.89,"provisorisch"
"2022-01-15T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2022-01-15T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",40.97,"provisorisch"
"2022-01-15T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",20.99,"provisorisch"
