stn;time;ths2dndv;qths2dndv;th9120dv;qth9120dv;ths200dx;qths200dx;ths200d0;qths200d0;tre200nx;qtre200nx;tre200nn;qtre200nn;tre200dv;qtre200dv;t24200ds;qt24200ds;t18200ds;qt18200ds
SMA;19800828;3.3;0;-0.2;0;19.9;0;17.3;0;17.8;0;15.6;0;-;-;-;-;-;-
SMA;19800829;3.7;0;1.7;0;23.9;0;19.0;0;21.4;0;16.0;0;-;-;-;-;-;-
SMA;19800830;4.3;0;1.1;0;21.7;0;18.3;0;18.4;0;17.0;0;-;-;-;-;-;-
SMA;19800831;-0.3;0;-4.4;0;15.0;0;12.6;0;12.7;0;13.0;0;-;-;-;-;-;-
SMA;19800901;-0.5;0;-4.0;0;15.4;0;12.7;0;12.6;0;11.5;0;-;-;-;-;-;-
SMA;19800902;-4.4;0;-4.0;0;18.5;0;12.5;0;15.4;0;7.5;0;-;-;-;-;-;-
SMA;19800903;-3.8;0;-0.9;0;23.5;0;15.4;0;20.5;0;8.0;0;-;-;-;-;-;-
SMA;19800904;0.7;0;1.7;0;25.0;0;17.9;0;20.4;0;12.4;0;-;-;-;-;-;-
SMA;19800905;2.5;0;1.5;0;24.6;0;17.5;0;15.4;0;14.1;0;-;-;-;-;-;-
SMA;19800906;-0.7;0;-2.1;0;18.1;0;13.7;0;14.8;0;10.8;0;-;-;-;-;-;-
SMA;19800907;-2.8;0;-1.4;0;21.0;0;14.3;0;17.3;0;8.6;0;-;-;-;-;-;-
SMA;19800908;0.2;0;1.6;0;23.9;0;17.1;0;19.5;0;11.6;0;-;-;-;-;-;-
SMA;19800909;-0.1;0;-2.1;0;14.7;0;13.2;0;13.0;0;14.5;0;-;-;-;-;-;-
SMA;19800910;-1.0;0;-2.5;0;17.2;0;12.7;0;15.2;0;10.2;0;-;-;-;-;-;-
SMA;19800911;1.6;0;-0.3;0;17.8;0;14.7;0;14.4;0;12.7;0;-;-;-;-;-;-
SMA;19800912;1.2;0;1.3;0;21.6;0;16.2;0;17.8;0;12.2;0;-;-;-;-;-;-
SMA;19800913;2.5;0;-0.4;0;17.7;0;14.3;0;14.1;0;13.7;0;-;-;-;-;-;-
SMA;19800914;0.2;0;-0.9;0;17.6;0;13.7;0;14.5;0;11.0;0;-;-;-;-;-;-
SMA;19800915;-1.5;0;-0.5;0;21.5;0;13.9;0;16.0;0;9.3;0;-;-;-;-;-;-
SMA;19800916;-1.6;0;0.3;0;22.1;0;14.6;0;17.0;0;9.0;0;-;-;-;-;-;-
SMA;19800917;1.4;0;1.8;0;22.6;0;15.9;0;17.7;0;11.9;0;-;-;-;-;-;-
SMA;19800918;1.6;0;2.2;0;21.6;0;16.2;0;17.9;0;12.0;0;-;-;-;-;-;-
SMA;19800919;2.8;0;3.6;0;23.9;0;17.4;0;18.9;0;13.1;0;-;-;-;-;-;-
SMA;19800920;3.7;0;4.6;0;24.2;0;18.3;0;20.5;0;13.9;0;-;-;-;-;-;-
SMA;19800921;2.9;0;3.8;0;22.5;0;17.4;0;17.6;0;13.0;0;-;-;-;-;-;-
SMA;19800922;3.3;0;3.6;0;20.5;0;17.0;0;18.1;0;13.3;0;-;-;-;-;-;-
SMA;19800923;3.1;0;1.6;0;19.8;0;14.9;0;15.3;0;13.0;0;-;-;-;-;-;-
SMA;19800924;0.7;0;0.3;0;19.2;0;13.4;0;14.8;0;10.5;0;-;-;-;-;-;-
SMA;19800925;1.1;0;2.2;0;20.7;0;15.2;0;17.2;0;10.8;0;-;-;-;-;-;-
SMA;19800926;3.1;0;1.7;0;19.4;0;14.6;0;15.0;0;12.7;0;-;-;-;-;-;-
SMA;19800927;2.3;0;-0.2;0;16.0;0;12.5;0;12.5;0;11.7;0;-;-;-;-;-;-
SMA;19800928;1.6;0;-1.1;0;14.6;0;11.5;0;11.6;0;10.9;0;-;-;-;-;-;-
SMA;19800929;1.1;0;-0.7;0;17.0;0;11.8;0;12.8;0;10.3;0;-;-;-;-;-;-
SMA;19800930;0.3;0;1.6;0;19.6;0;14.0;0;16.7;0;9.4;0;-;-;-;-;-;-
SMA;19801001;3.4;0;2.0;0;18.2;0;14.1;0;14.3;0;12.3;0;-;-;-;-;-;-
SMA;19801002;2.0;0;1.0;0;15.9;0;13.0;0;13.6;0;10.7;0;-;-;-;-;-;-
SMA;19801003;0.4;0;0.2;0;16.1;0;12.1;0;13.2;0;9.0;0;-;-;-;-;-;-
SMA;19801004;-0.7;0;0.7;0;17.8;0;12.5;0;15.1;0;7.7;0;-;-;-;-;-;-
SMA;19801005;1.9;0;0.7;0;16.9;0;12.3;0;12.4;0;10.2;0;-;-;-;-;-;-
SMA;19801006;1.3;0;1.8;0;17.5;0;13.3;0;13.3;0;9.5;0;-;-;-;-;-;-
SMA;19801007;2.1;0;3.9;0;19.3;0;15.3;0;17.5;0;10.2;0;-;-;-;-;-;-
SMA;19801008;-1.3;0;-2.9;0;11.0;0;8.3;0;9.1;0;6.9;0;-;-;-;-;-;-
SMA;19801009;-3.7;0;-6.4;0;7.2;0;4.7;0;4.6;0;4.6;0;-;-;-;-;-;-
SMA;19801010;-3.9;0;-5.1;0;9.2;0;5.9;0;5.5;0;3.8;0;-;-;-;-;-;-
SMA;19801011;-4.2;0;-4.8;0;11.2;0;6.0;0;8.8;0;3.4;0;-;-;-;-;-;-
SMA;19801012;-2.0;0;-4.6;0;7.6;0;6.1;0;5.5;0;5.5;0;-;-;-;-;-;-
SMA;19801013;-2.5;0;-5.3;0;6.4;0;5.2;0;5.3;0;4.8;0;-;-;-;-;-;-
SMA;19801014;-4.4;0;-5.4;0;7.5;0;5.0;0;6.3;0;2.8;0;-;-;-;-;-;-
SMA;19801015;-2.5;0;-4.0;0;7.9;0;6.2;0;7.0;0;4.5;0;-;-;-;-;-;-
SMA;19801016;-1.8;0;-0.2;0;19.2;0;9.9;0;19.2;0;5.1;0;-;-;-;-;-;-
SMA;19801017;-0.7;0;-2.2;0;10.3;0;7.7;0;6.5;0;10.2;0;-;-;-;-;-;-
SMA;19801018;-1.3;0;-4.1;0;6.6;0;5.7;0;6.6;0;5.7;0;-;-;-;-;-;-
SMA;19801019;-1.5;0;-4.4;0;6.1;0;5.2;0;4.9;0;5.3;0;-;-;-;-;-;-
SMA;19801020;-4.7;0;-4.5;0;9.6;0;5.0;0;5.4;0;1.6;0;-;-;-;-;-;-
SMA;19801021;-6.1;0;-5.7;0;9.8;0;3.6;0;6.0;0;0.5;0;-;-;-;-;-;-
SMA;19801022;-3.2;0;-2.2;0;13.1;0;6.9;0;8.1;0;2.8;0;-;-;-;-;-;-
SMA;19801023;-1.0;0;-1.5;0;10.7;0;7.5;0;10.0;0;4.8;0;-;-;-;-;-;-
SMA;19801024;1.5;0;0.6;0;11.4;0;9.4;0;8.8;0;7.2;0;-;-;-;-;-;-
SMA;19801025;0.7;0;-2.1;0;7.3;0;6.5;0;6.5;0;6.3;0;-;-;-;-;-;-
SMA;19801026;-2.5;0;-2.9;0;10.3;0;5.6;0;5.7;0;2.9;0;-;-;-;-;-;-
SMA;19801027;-2.2;0;-0.9;0;14.0;0;7.4;0;8.0;0;3.0;0;-;-;-;-;-;-
SMA;19801028;-0.5;0;1.7;0;17.6;0;9.8;0;13.2;0;5.0;0;-;-;-;-;-;-
SMA;19801029;3.5;0;5.4;0;18.9;0;13.3;0;13.8;0;8.5;0;-;-;-;-;-;-
SMA;19801030;1.8;0;0.3;0;10.9;0;8.1;0;6.8;0;8.0;0;-;-;-;-;-;-
SMA;19801031;-3.2;0;-4.1;0;6.7;0;3.5;0;5.5;0;1.5;0;-;-;-;-;-;-
SMA;19801101;-2.7;0;-4.9;0;3.4;0;2.3;0;1.9;0;2.9;0;-;-;-;-;-;-
SMA;19801102;-6.3;0;-8.8;0;-0.4;0;-1.8;0;-2.0;0;-1.7;0;-;-;-;-;-;-
SMA;19801103;-6.7;0;-9.3;0;-1.7;0;-2.5;0;-1.7;0;-2.9;0;-;-;-;-;-;-
SMA;19801104;-6.2;0;-8.8;0;-1.3;0;-2.1;0;-2.0;0;-2.4;0;-;-;-;-;-;-
SMA;19801105;-5.9;0;-8.5;0;-1.3;0;-2.0;0;-1.6;0;-2.4;0;-;-;-;-;-;-
SMA;19801106;-5.4;0;-7.6;0;1.2;0;-1.3;0;1.2;0;-2.2;0;-;-;-;-;-;-
SMA;19801107;-3.4;0;-3.8;0;5.4;0;2.3;0;3.3;0;-0.3;0;-;-;-;-;-;-
SMA;19801108;-1.1;0;-2.1;0;7.4;0;3.9;0;5.2;0;1.8;0;-;-;-;-;-;-
SMA;19801109;-1.0;0;-1.7;0;6.7;0;4.1;0;6.0;0;1.7;0;-;-;-;-;-;-
SMA;19801110;-2.5;0;-5.3;0;1.0;0;0.3;0;0.2;0;0.4;0;-;-;-;-;-;-
SMA;19801111;-3.4;0;-5.9;0;1.7;0;-0.4;0;0.2;0;-0.9;0;-;-;-;-;-;-
SMA;19801112;-4.4;0;-5.4;0;1.1;0;-0.1;0;-0.2;0;-2.1;0;-;-;-;-;-;-
SMA;19801113;-6.5;0;-7.2;0;0.3;0;-2.0;0;-0.5;0;-4.4;0;-;-;-;-;-;-
SMA;19801114;-4.8;0;-6.9;0;2.4;0;-1.9;0;2.4;0;-2.7;0;-;-;-;-;-;-
SMA;19801115;-4.0;0;-1.0;0;10.8;0;3.9;0;10.8;0;-2.1;0;-;-;-;-;-;-
SMA;19801116;4.2;0;7.0;0;16.0;0;11.7;0;11.7;0;5.9;0;-;-;-;-;-;-
SMA;19801117;3.7;0;4.1;0;13.3;0;8.7;0;12.2;0;5.7;0;-;-;-;-;-;-
SMA;19801118;5.3;0;4.2;0;11.3;0;8.6;0;9.8;0;6.8;0;-;-;-;-;-;-
SMA;19801119;4.5;0;3.6;0;10.2;0;7.9;0;8.6;0;5.8;0;-;-;-;-;-;-
SMA;19801120;3.3;0;3.1;0;12.4;0;7.3;0;11.0;0;4.6;0;-;-;-;-;-;-
SMA;19801121;4.1;0;4.4;0;13.6;0;8.4;0;8.3;0;5.2;0;-;-;-;-;-;-
SMA;19801122;2.0;0;2.6;0;11.8;0;6.5;0;7.6;0;3.0;0;-;-;-;-;-;-
SMA;19801123;3.0;0;3.4;0;13.7;0;7.2;0;8.2;0;3.8;0;-;-;-;-;-;-
SMA;19801124;1.9;0;2.5;0;10.8;0;6.1;0;6.0;0;3.3;0;-;-;-;-;-;-
SMA;19801125;1.7;0;2.2;0;10.2;0;5.7;0;8.2;0;2.8;0;-;-;-;-;-;-
SMA;19801126;1.6;0;1.4;0;8.3;0;4.8;0;2.1;0;4.7;0;-;-;-;-;-;-
SMA;19801127;0.3;0;-1.9;0;2.2;0;1.4;0;1.4;0;0.7;0;-;-;-;-;-;-
SMA;19801128;-0.8;0;-2.3;0;3.4;0;0.9;0;-0.3;0;-0.5;0;-;-;-;-;-;-
SMA;19801129;-3.4;0;-5.5;0;-1.5;0;-2.4;0;-1.6;0;-2.4;0;-;-;-;-;-;-
SMA;19801130;-3.7;0;-5.1;0;-1.0;0;-2.1;0;-2.2;0;-3.6;0;-;-;-;-;-;-
SMA;19801201;-8.3;0;-10.0;0;-5.9;0;-7.2;0;-8.1;0;-7.0;0;-;-;-;-;-;-
SMA;19801202;-12.2;0;-10.8;0;-3.1;0;-8.1;0;-3.1;0;-12.4;0;-;-;-;-;-;-
SMA;19801203;-5.3;0;-5.5;0;-2.0;0;-2.9;0;-2.1;0;-5.6;0;-;-;-;-;-;-
SMA;19801204;-5.4;0;-5.1;0;-1.2;0;-2.6;0;-1.2;0;-5.8;0;-;-;-;-;-;-
SMA;19801205;-2.4;0;-3.7;0;4.3;0;-1.3;0;4.3;0;-2.9;0;-;-;-;-;-;-
SMA;19801206;0.8;0;-0.5;0;3.0;0;1.8;0;1.2;0;0.3;0;-;-;-;-;-;-
SMA;19801207;-5.0;0;-6.2;0;-2.2;0;-4.0;0;-4.5;0;-4.0;0;-;-;-;-;-;-
SMA;19801208;-8.0;0;-9.3;0;-4.3;0;-7.2;0;-7.2;0;-8.7;0;-;-;-;-;-;-
SMA;19801209;-9.9;0;-10.5;0;-5.1;0;-8.4;0;-5.1;0;-10.7;0;-;-;-;-;-;-
SMA;19801210;-6.7;0;-4.7;0;1.7;0;-2.7;0;1.7;0;-7.6;0;-;-;-;-;-;-
SMA;19801211;-0.6;0;-1.3;0;5.8;0;0.6;0;1.7;0;-1.5;0;-;-;-;-;-;-
SMA;19801212;-0.8;0;-1.3;0;4.3;0;0.5;0;0.3;0;-1.1;0;-;-;-;-;-;-
SMA;19801213;-1.1;0;-0.3;0;8.7;0;1.5;0;8.7;0;-2.2;0;-;-;-;-;-;-
SMA;19801214;3.5;0;4.3;0;10.2;0;6.0;0;10.2;0;2.4;0;-;-;-;-;-;-
SMA;19801215;5.9;0;5.3;0;10.1;0;6.9;0;5.4;0;5.7;0;-;-;-;-;-;-
SMA;19801216;3.4;0;1.9;0;6.3;0;3.5;0;3.1;0;2.1;0;-;-;-;-;-;-
SMA;19801217;0.7;0;-1.2;0;2.4;0;0.3;0;1.4;0;0.3;0;-;-;-;-;-;-
SMA;19801218;-1.0;0;-0.3;0;3.0;0;1.2;0;1.9;0;-2.4;0;-;-;-;-;-;-
SMA;19801219;0.8;0;-1.7;0;0.8;0;-0.3;0;-0.4;0;-0.4;0;-;-;-;-;-;-
SMA;19801220;-1.7;0;-2.3;0;3.2;0;-0.9;0;3.2;0;-2.7;0;-;-;-;-;-;-
SMA;19801221;1.7;0;0.4;0;3.7;0;1.7;0;2.3;0;0.1;0;-;-;-;-;-;-
SMA;19801222;2.6;0;0.5;0;3.6;0;1.8;0;2.8;0;1.0;0;-;-;-;-;-;-
SMA;19801223;3.6;0;3.2;0;6.8;0;4.5;0;6.3;0;1.9;0;-;-;-;-;-;-
SMA;19801224;5.4;0;4.5;0;8.8;0;5.7;0;6.3;0;3.7;0;-;-;-;-;-;-
SMA;19801225;1.7;0;2.0;0;5.9;0;3.2;0;5.9;0;0.2;0;-;-;-;-;-;-
SMA;19801226;2.4;0;0.6;0;3.9;0;1.7;0;0.8;0;3.4;0;-;-;-;-;-;-
SMA;19801227;0.0;0;-1.9;0;0.6;0;-0.8;0;-0.9;0;-0.9;0;-;-;-;-;-;-
SMA;19801228;-1.1;0;-2.9;0;-0.3;0;-1.8;0;-2.2;0;-2.4;0;-;-;-;-;-;-
SMA;19801229;-2.9;0;-5.1;0;-1.9;0;-4.0;0;-3.8;0;-4.4;0;-;-;-;-;-;-
SMA;19801230;-3.6;0;-4.6;0;-1.7;0;-3.6;0;-2.7;0;-5.6;0;-;-;-;-;-;-
SMA;19801231;-2.2;0;-3.7;0;3.6;0;-2.7;0;3.6;0;-4.2;0;-;-;-;-;-;-
SMA;19810101;0.8;0;1.2;0;4.7;0;2.2;0;2.3;0;-;-;3.2;0;1.4;0;1.8;0
SMA;19810102;2.1;0;0.2;0;3.2;0;1.2;0;4.8;0;0.0;0;2.2;0;3.1;0;1.9;0
SMA;19810103;5.3;0;3.8;0;7.8;0;4.8;0;5.8;0;1.6;0;5.8;0;4.4;0;5.0;0
SMA;19810104;0.2;0;0.5;0;4.4;0;1.5;0;1.8;0;3.0;0;2.5;0;-1.1;0;1.6;0
SMA;19810105;0.5;0;-1.6;0;1.3;0;-0.7;0;-0.4;0;-2.2;0;0.3;0;-1.1;0;-0.5;0
SMA;19810106;-0.3;0;-1.9;0;1.5;0;-1.0;0;0.1;0;-2.0;0;0.1;0;-2.7;0;-0.1;0
SMA;19810107;-3.6;0;-4.3;0;-1.9;0;-3.4;0;-3.2;0;-3.3;0;-2.3;0;-5.7;0;-3.4;0
SMA;19810108;-6.7;0;-7.5;0;-3.6;0;-6.6;0;-6.6;0;-9.2;0;-5.5;0;-7.2;0;-7.0;0
SMA;19810109;-5.9;0;-6.4;0;-3.1;0;-5.5;0;-2.4;0;-8.5;0;-4.4;0;-3.2;0;-4.0;0
SMA;19810110;-0.7;0;-2.5;0;-0.2;0;-1.6;0;-0.4;0;-4.0;0;-0.5;0;-0.9;0;-0.4;0
SMA;19810111;0.6;0;-2.4;0;-0.7;0;-1.5;0;-1.3;0;-1.4;0;-0.4;0;-1.9;0;-1.3;0
SMA;19810112;0.6;0;-2.0;0;0.6;0;-1.1;0;0.5;0;-1.9;0;0.0;0;-1.9;0;-1.1;0
SMA;19810113;-3.7;0;-3.1;0;-0.6;0;-2.2;0;-1.9;0;-2.0;0;-1.0;0;-5.6;0;-1.8;0
SMA;19810114;-4.9;0;-4.2;0;3.1;0;-3.3;0;3.1;0;-7.5;0;-2.1;0;2.5;0;-1.9;0
SMA;19810115;0.3;0;-0.5;0;2.8;0;0.4;0;-0.8;0;-1.8;0;1.6;0;-2.3;0;-1.0;0
SMA;19810116;-0.9;0;-2.6;0;0.1;0;-1.7;0;3.0;0;-3.5;0;-0.5;0;-0.9;0;-0.3;0
SMA;19810117;1.9;0;1.9;0;5.1;0;2.8;0;4.0;0;-1.3;0;4.0;0;1.9;0;4.2;0
SMA;19810118;2.8;0;0.6;0;2.4;0;1.5;0;2.5;0;1.0;0;2.7;0;0.2;0;1.2;0
SMA;19810119;1.7;0;1.3;0;4.2;0;2.2;0;3.4;0;-0.9;0;3.4;0;1.8;0;3.1;0
SMA;19810120;0.7;0;-0.8;0;1.6;0;0.1;0;-0.1;0;0.2;0;1.3;0;-1.9;0;-0.7;0
SMA;19810121;-3.1;0;-3.8;0;-0.8;0;-2.9;0;-2.9;0;-3.8;0;-1.7;0;-5.7;0;-2.7;0
SMA;19810122;-6.0;0;-7.5;0;-4.3;0;-6.6;0;-6.6;0;-7.2;0;-5.5;0;-8.0;0;-7.0;0
SMA;19810123;-6.8;0;-8.6;0;-5.7;0;-7.7;0;-7.0;0;-8.9;0;-6.6;0;-8.7;0;-7.2;0
SMA;19810124;-6.4;0;-7.5;0;-4.6;0;-6.6;0;-5.3;0;-9.4;0;-5.5;0;-5.9;0;-5.6;0
SMA;19810125;-5.1;0;-5.1;0;0.1;0;-4.2;0;0.8;0;-7.5;0;-3.1;0;-0.4;0;-1.7;0
SMA;19810126;0.5;0;-0.4;0;2.4;0;0.5;0;0.7;0;-1.8;0;1.6;0;-2.0;0;0.8;0
SMA;19810127;-2.0;0;-4.6;0;-2.4;0;-3.7;0;-3.3;0;-4.0;0;-2.6;0;-4.5;0;-3.5;0
SMA;19810128;-3.9;0;-5.5;0;-2.3;0;-4.6;0;-3.5;0;-5.8;0;-3.5;0;-6.0;0;-4.0;0
SMA;19810129;-4.6;0;-6.8;0;-4.5;0;-5.9;0;-5.0;0;-7.1;0;-4.9;0;-6.6;0;-5.0;0
SMA;19810130;-5.8;0;-7.0;0;-2.3;0;-6.1;0;-4.5;0;-8.2;0;-5.1;0;-6.5;0;-4.9;0
SMA;19810131;-5.5;0;-6.2;0;-1.6;0;-5.3;0;-3.5;0;-7.7;0;-4.4;0;-5.6;0;-3.8;0
SMA;19810201;-4.5;0;-5.0;0;0.4;0;-4.1;0;-2.2;0;-6.7;0;-3.2;0;-3.8;0;-2.3;0
SMA;19810202;-3.1;0;-4.0;0;1.2;0;-3.1;0;-1.2;0;-4.9;0;-2.2;0;-4.3;0;-0.6;0
SMA;19810203;-3.5;0;-0.3;0;6.3;0;0.6;0;5.1;0;-5.8;0;1.4;0;3.8;0;4.3;0
SMA;19810204;2.6;0;1.5;0;5.0;0;2.5;0;1.7;0;2.8;0;3.3;0;1.0;0;2.1;0
SMA;19810205;1.1;0;-1.0;0;1.5;0;0.0;0;0.9;0;-0.5;0;0.7;0;-0.7;0;-0.7;0
SMA;19810206;1.5;0;0.3;0;4.5;0;1.3;0;4.8;0;-1.1;0;2.0;0;4.2;0;1.5;0
SMA;19810207;4.8;0;3.5;0;6.5;0;4.6;0;6.3;0;1.5;0;5.2;0;4.6;0;6.2;0
SMA;19810208;5.0;0;3.5;0;7.1;0;4.6;0;5.0;0;2.9;0;5.1;0;3.5;0;5.1;0
SMA;19810209;2.4;0;1.2;0;4.7;0;2.4;0;5.1;0;0.4;0;2.9;0;2.4;0;3.2;0
SMA;19810210;2.7;0;1.2;0;5.1;0;2.4;0;1.3;0;2.4;0;2.8;0;1.0;0;1.1;0
SMA;19810211;0.1;0;-1.5;0;2.7;0;-0.2;0;-0.5;0;-1.1;0;0.1;0;-1.7;0;-0.6;0
SMA;19810212;-2.9;0;-3.6;0;1.1;0;-2.2;0;-2.2;0;-3.4;0;-1.9;0;-4.8;0;-2.1;0
SMA;19810213;-5.0;0;-4.8;0;0.9;0;-3.4;0;-1.5;0;-6.8;0;-3.2;0;-4.4;0;-1.6;0
SMA;19810214;-6.0;0;-5.1;0;1.3;0;-3.6;0;-1.6;0;-7.5;0;-3.5;0;-5.2;0;-1.5;0
SMA;19810215;-5.0;0;-4.4;0;2.6;0;-2.8;0;-0.9;0;-6.6;0;-2.8;0;-3.8;0;-0.8;0
SMA;19810216;-4.8;0;-3.9;0;2.7;0;-2.2;0;0.1;0;-6.1;0;-2.3;0;-3.3;0;0.1;0
SMA;19810217;-2.2;0;-4.6;0;-1.9;0;-2.8;0;-2.0;0;-3.7;0;-3.0;0;-2.1;0;-2.8;0
SMA;19810218;-2.2;0;-4.2;0;1.2;0;-2.3;0;-2.0;0;-3.4;0;-2.6;0;-3.7;0;-2.3;0
SMA;19810219;-3.1;0;-5.3;0;-1.7;0;-3.3;0;-3.1;0;-4.5;0;-3.7;0;-3.7;0;-3.1;0
SMA;19810220;-2.4;0;-5.0;0;-1.3;0;-2.9;0;-1.9;0;-3.7;0;-3.4;0;-3.0;0;-2.0;0
SMA;19810221;-2.7;0;-4.8;0;-0.7;0;-2.6;0;-1.2;0;-3.5;0;-3.3;0;-3.7;0;-1.2;0
SMA;19810222;-5.8;0;-6.0;0;0.3;0;-3.6;0;-2.0;0;-6.6;0;-4.4;0;-4.4;0;-2.0;0
SMA;19810223;-4.7;0;-5.8;0;0.9;0;-3.3;0;-1.5;0;-5.8;0;-4.2;0;-4.1;0;-1.5;0
SMA;19810224;-3.7;0;-3.7;0;4.5;0;-1.1;0;0.4;0;-4.4;0;-2.1;0;-2.2;0;0.6;0
SMA;19810225;-3.7;0;-4.5;0;1.6;0;-1.7;0;-0.1;0;-4.6;0;-2.8;0;-0.4;0;0.0;0
SMA;19810226;-2.5;0;-3.3;0;2.5;0;-0.4;0;-0.5;0;-0.6;0;-1.7;0;-3.3;0;-0.5;0
SMA;19810227;-4.4;0;-5.0;0;3.7;0;-1.9;0;-0.3;0;-5.2;0;-3.3;0;-2.3;0;-0.2;0
SMA;19810228;-3.3;0;-4.3;0;1.7;0;-1.1;0;2.4;0;-4.0;0;-2.7;0;0.7;0;0.0;0
SMA;19810301;0.9;0;-0.3;0;7.1;0;3.4;0;5.2;0;-0.1;0;1.7;0;2.5;0;5.3;0
SMA;19810302;2.1;0;-0.2;0;6.8;0;3.7;0;4.4;0;1.8;0;2.0;0;2.7;0;4.6;0
SMA;19810303;0.5;0;-1.8;0;4.9;0;2.2;0;1.4;0;1.8;0;0.4;0;0.4;0;1.1;0
SMA;19810304;0.3;0;-2.8;0;2.8;0;1.4;0;2.3;0;0.2;0;-0.6;0;1.7;0;2.2;0
SMA;19810305;0.6;0;-1.7;0;6.0;0;2.6;0;4.0;0;0.5;0;0.5;0;2.0;0;4.1;0
SMA;19810306;0.0;0;-1.0;0;7.4;0;3.5;0;5.2;0;0.0;0;1.2;0;4.3;0;4.1;0
SMA;19810307;3.1;0;3.1;0;12.5;0;7.7;0;10.4;0;3.2;0;5.2;0;6.3;0;9.8;0
SMA;19810308;5.9;0;3.4;0;11.8;0;8.2;0;9.1;0;6.3;0;5.6;0;8.4;0;8.5;0
SMA;19810309;6.5;0;6.1;0;14.6;0;11.0;0;13.3;0;6.6;0;8.2;0;11.2;0;13.0;0
SMA;19810310;7.2;0;5.0;0;13.8;0;10.0;0;13.0;0;7.8;0;7.0;0;11.4;0;10.5;0
SMA;19810311;7.8;0;8.3;0;18.7;0;13.5;0;16.2;0;8.1;0;10.3;0;12.7;0;15.2;0
SMA;19810312;6.0;0;4.4;0;13.3;0;9.7;0;7.9;0;10.9;0;6.4;0;6.8;0;7.7;0
SMA;19810313;4.4;0;1.2;0;9.0;0;6.7;0;8.0;0;5.0;0;3.2;0;6.0;0;7.5;0
SMA;19810314;3.3;0;1.3;0;10.0;0;6.9;0;8.5;0;4.0;0;3.3;0;4.3;0;8.1;0
SMA;19810315;1.7;0;-1.2;0;6.5;0;4.5;0;5.0;0;2.5;0;0.7;0;3.8;0;4.8;0
SMA;19810316;0.6;0;-2.0;0;8.5;0;3.9;0;5.0;0;1.5;0;-0.1;0;2.5;0;4.6;0
SMA;19810317;-1.4;0;-4.5;0;5.5;0;1.5;0;1.4;0;1.0;0;-2.6;0;-0.3;0;1.5;0
SMA;19810318;-1.7;0;-5.6;0;3.3;0;0.5;0;1.0;0;-0.6;0;-3.7;0;-0.2;0;0.8;0
SMA;19810319;-3.0;0;-3.8;0;7.5;0;2.5;0;5.4;0;-1.7;0;-1.8;0;1.3;0;5.6;0
SMA;19810320;-0.8;0;-0.1;0;13.3;0;6.3;0;10.7;0;0.4;0;1.8;0;6.6;0;10.1;0
SMA;19810321;2.0;0;3.0;0;15.7;0;9.5;0;12.2;0;3.4;0;4.9;0;6.3;0;13.1;0
SMA;19810322;3.1;0;2.3;0;13.7;0;8.9;0;10.3;0;4.6;0;4.2;0;9.0;0;10.1;0
SMA;19810323;5.9;0;3.0;0;13.7;0;9.8;0;11.6;0;7.7;0;5.0;0;10.1;0;10.6;0
SMA;19810324;8.4;0;6.3;0;17.4;0;13.2;0;15.1;0;8.5;0;8.3;0;12.4;0;14.9;0
SMA;19810325;8.2;0;6.9;0;20.0;0;13.9;0;17.0;0;9.9;0;8.9;0;12.8;0;16.5;0
SMA;19810326;4.8;0;4.3;0;15.1;0;11.4;0;11.2;0;11.7;0;6.2;0;7.5;0;10.4;0
SMA;19810327;2.4;0;2.2;0;15.6;0;9.4;0;11.8;0;4.3;0;4.1;0;6.3;0;12.2;0
SMA;19810328;0.9;0;3.2;0;17.3;0;10.5;0;14.1;0;2.8;0;5.1;0;10.5;0;14.2;0
SMA;19810329;6.4;0;6.7;0;21.3;0;14.1;0;18.0;0;8.4;0;8.6;0;11.3;0;18.3;0
SMA;19810330;5.8;0;1.7;0;11.2;0;9.3;0;9.1;0;9.5;0;3.7;0;8.6;0;8.8;0
SMA;19810331;5.6;0;2.7;0;14.3;0;10.4;0;11.9;0;7.8;0;4.6;0;9.7;0;12.1;0
SMA;19810401;5.8;0;2.2;0;12.5;0;10.1;0;11.7;0;8.9;0;4.3;0;8.9;0;11.9;0
SMA;19810402;5.1;0;3.4;0;17.4;0;11.4;0;13.5;0;7.6;0;5.5;0;10.7;0;13.8;0
SMA;19810403;6.7;0;4.1;0;15.6;0;12.2;0;13.3;0;10.7;0;6.2;0;9.7;0;13.5;0
SMA;19810404;5.3;0;3.8;0;16.8;0;12.0;0;13.7;0;7.9;0;5.9;0;11.0;0;14.0;0
SMA;19810405;2.6;0;-0.7;0;11.0;0;7.6;0;7.4;0;8.3;0;1.3;0;5.3;0;7.4;0
SMA;19810406;1.6;0;-0.5;0;13.1;0;7.9;0;10.9;0;4.4;0;1.5;0;7.9;0;12.2;0
SMA;19810407;2.0;0;3.0;0;19.0;0;11.6;0;15.5;0;4.9;0;5.1;0;11.9;0;15.9;0
SMA;19810408;7.4;0;4.9;0;18.8;0;13.6;0;15.4;0;10.6;0;7.0;0;10.4;0;15.8;0
SMA;19810409;4.8;0;4.6;0;19.4;0;13.4;0;15.1;0;7.9;0;6.7;0;10.8;0;15.4;0
SMA;19810410;5.3;0;5.3;0;21.0;0;14.2;0;17.7;0;8.5;0;7.3;0;12.0;0;18.0;0
